LAT,LON,YEAR,DOY,T2M_MAX,T2M_MIN
13.25,-86.25,2017,49,31.33,17.1
13.25,-85.75,2017,49,30.14,17.65
13.25,-85.25,2017,49,30.39,18.39
13.25,-84.75,2017,49,31.4,18.97
13.25,-84.25,2017,49,31.61,19.71
13.75,-86.25,2017,49,31.11,17.01
13.75,-85.75,2017,49,30.3,17.49
13.75,-85.25,2017,49,29.37,18.03
13.75,-84.75,2017,49,29.24,18.49
13.75,-84.25,2017,49,29.39,19.2
14.25,-86.25,2017,49,31.19,17.42
14.25,-85.75,2017,49,30.43,17.76
14.25,-85.25,2017,49,28.38,18.07
14.25,-84.75,2017,49,27.18,18.29
14.25,-84.25,2017,49,27.39,18.76
14.75,-86.25,2017,49,30.29,17.16
14.75,-85.75,2017,49,29.35,17.55
14.75,-85.25,2017,49,27.59,18.14
14.75,-84.75,2017,49,26.77,18.22
14.75,-84.25,2017,49,27.26,18.26
12.75,-86.25,2017,50,33.12,18.7
12.75,-85.75,2017,50,31.48,18.23
12.75,-85.25,2017,50,31.03,18.63
12.75,-84.75,2017,50,31.62,18.98
12.75,-84.25,2017,50,31.85,20.06
13.25,-86.25,2017,50,31.3,16.67
13.25,-85.75,2017,50,30.3,17.46
13.25,-85.25,2017,50,30.63,18.57
13.25,-84.75,2017,50,31.58,19.18
13.25,-84.25,2017,50,31.73,20.09
13.75,-86.25,2017,50,30.93,16.53
13.75,-85.75,2017,50,30.36,17.37
13.75,-85.25,2017,50,29.63,18.26
13.75,-84.75,2017,50,29.56,18.76
13.75,-84.25,2017,50,29.68,19.68
14.25,-86.25,2017,50,30.93,17.09
14.25,-85.75,2017,50,30.47,17.67
14.25,-85.25,2017,50,28.79,18.07
14.25,-84.75,2017,50,27.74,18.32
14.25,-84.25,2017,50,27.84,19.4
14.75,-86.25,2017,50,30.11,16.94
14.75,-85.75,2017,50,29.43,17.43
14.75,-85.25,2017,50,28.04,17.93
14.75,-84.75,2017,50,27.34,18.25
14.75,-84.25,2017,50,27.68,19.33
12.75,-86.25,2017,51,33.74,19.05
12.75,-85.75,2017,51,31.89,17.87
12.75,-85.25,2017,51,31.25,17.98
12.75,-84.75,2017,51,31.92,18.75
12.75,-84.25,2017,51,32.36,20.12
13.25,-86.25,2017,51,32.08,16.8
13.25,-85.75,2017,51,30.85,16.98
13.25,-85.25,2017,51,30.87,17.57
13.25,-84.75,2017,51,31.79,18.45
13.25,-84.25,2017,51,32.13,19.77
13.75,-86.25,2017,51,31.54,16.58
13.75,-85.75,2017,51,30.79,17.03
13.75,-85.25,2017,51,29.76,17.45
13.75,-84.75,2017,51,29.7,18.01
13.75,-84.25,2017,51,29.97,19.07
14.25,-86.25,2017,51,31.28,17.07
14.25,-85.75,2017,51,30.7,17.46
14.25,-85.25,2017,51,28.85,17.79
14.25,-84.75,2017,51,27.77,18.03
14.25,-84.25,2017,51,27.93,18.68
14.75,-86.25,2017,51,30.37,16.94
14.75,-85.75,2017,51,29.62,17.25
14.75,-85.25,2017,51,28.11,18.12
14.75,-84.75,2017,51,27.38,18.76
14.75,-84.25,2017,51,27.74,19.24
12.75,-86.25,2017,52,35.17,19.68
12.75,-85.75,2017,52,33.28,19.11
12.75,-85.25,2017,52,32.23,19.51
12.75,-84.75,2017,52,32.53,20.04
12.75,-84.25,2017,52,32.73,20.68
13.25,-86.25,2017,52,33.88,18.12
13.25,-85.75,2017,52,32.49,18.71
13.25,-85.25,2017,52,32.14,19.43
13.25,-84.75,2017,52,32.69,20.05
13.25,-84.25,2017,52,32.71,20.71
13.75,-86.25,2017,52,33.41,17.9
13.75,-85.75,2017,52,32.47,18.63
13.75,-85.25,2017,52,31,19.37
13.75,-84.75,2017,52,30.4,19.9
13.75,-84.25,2017,52,30.35,20.45
14.25,-86.25,2017,52,33.11,18.06
14.25,-85.75,2017,52,32.3,18.6
14.25,-85.25,2017,52,29.78,19.21
14.25,-84.75,2017,52,28.15,19.54
14.25,-84.25,2017,52,28.1,20.09
14.75,-86.25,2017,52,31.88,17.74
14.75,-85.75,2017,52,31.09,18.11
14.75,-85.25,2017,52,28.91,18.72
14.75,-84.75,2017,52,27.64,19.28
14.75,-84.25,2017,52,27.87,19.92
12.75,-86.25,2017,53,34.51,21.14
12.75,-85.75,2017,53,33.84,19.65
12.75,-85.25,2017,53,33.06,19.92
12.75,-84.75,2017,53,33.44,20.51
12.75,-84.25,2017,53,33.96,21.15
13.25,-86.25,2017,53,33.29,19.47
13.25,-85.75,2017,53,33.02,19.2
13.25,-85.25,2017,53,33.1,19.66
13.25,-84.75,2017,53,33.93,20.05
13.25,-84.25,2017,53,34.32,20.35
13.75,-86.25,2017,53,32.77,19.12
13.75,-85.75,2017,53,32.97,19.19
13.75,-85.25,2017,53,32.33,19.2
13.75,-84.75,2017,53,32.13,19.35
13.75,-84.25,2017,53,32.02,19.83
14.25,-86.25,2017,53,31.7,18.93
14.25,-85.75,2017,53,32.34,19.25
14.25,-85.25,2017,53,30.98,19.28
14.25,-84.75,2017,53,29.7,19.41
14.25,-84.25,2017,53,29.29,19.87
14.75,-86.25,2017,53,29.44,18.3
14.75,-85.75,2017,53,30.25,18.75
14.75,-85.25,2017,53,29.7,19.07
14.75,-84.75,2017,53,29.01,19.57
14.75,-84.25,2017,53,28.81,20.19
12.75,-86.25,2017,54,32.57,21.83
12.75,-85.75,2017,54,32.36,21.5
12.75,-85.25,2017,54,32.07,21.56
12.75,-84.75,2017,54,32.44,22.06
12.75,-84.25,2017,54,32.63,22.82
13.25,-86.25,2017,54,30.4,20.59
13.25,-85.75,2017,54,30.41,20.76
13.25,-85.25,2017,54,30.78,21.5
13.25,-84.75,2017,54,31.37,22.3
13.25,-84.25,2017,54,31.39,22.81
13.75,-86.25,2017,54,31.1,20.61
13.75,-85.75,2017,54,30.36,21.14
13.75,-85.25,2017,54,29.33,21.38
13.75,-84.75,2017,54,28.91,21.72
13.75,-84.25,2017,54,29,22.25
14.25,-86.25,2017,54,32.27,19.77
14.25,-85.75,2017,54,31.96,20.89
14.25,-85.25,2017,54,29.78,21.2
14.25,-84.75,2017,54,28.13,21.14
14.25,-84.25,2017,54,27.71,21.24
14.75,-86.25,2017,54,31.64,17.55
14.75,-85.75,2017,54,31.84,19.12
14.75,-85.25,2017,54,30.16,20.39
14.75,-84.75,2017,54,28.57,20.82
14.75,-84.25,2017,54,28.02,20.78
12.75,-86.25,2017,55,33.45,20.49
12.75,-85.75,2017,55,33.77,19.64
12.75,-85.25,2017,55,33.59,20.26
12.75,-84.75,2017,55,34.21,21.46
12.75,-84.25,2017,55,34.52,22.66
13.25,-86.25,2017,55,32.39,18.47
13.25,-85.75,2017,55,33.28,18.97
13.25,-85.25,2017,55,33.52,20.09
13.25,-84.75,2017,55,34.32,21.29
13.25,-84.25,2017,55,34.66,22.32
13.75,-86.25,2017,55,32.89,18.32
13.75,-85.75,2017,55,33.55,19.01
13.75,-85.25,2017,55,32.71,19.47
13.75,-84.75,2017,55,32.51,20.12
13.75,-84.25,2017,55,32.59,21.15
14.25,-86.25,2017,55,33.7,18.92
14.25,-85.75,2017,55,33.9,19.42
14.25,-85.25,2017,55,31.93,19.53
14.25,-84.75,2017,55,30.3,19.78
14.25,-84.25,2017,55,29.71,20.55
14.75,-86.25,2017,55,32.87,18.88
14.75,-85.75,2017,55,32.78,19.33
14.75,-85.25,2017,55,30.93,19.83
14.75,-84.75,2017,55,29.32,20.34
14.75,-84.25,2017,55,28.83,20.93
12.75,-86.25,2017,56,34.09,19.06
12.75,-85.75,2017,56,34.51,17.96
12.75,-85.25,2017,56,34.4,18.09
12.75,-84.75,2017,56,35.1,19.4
12.75,-84.25,2017,56,35.57,21.34
13.25,-86.25,2017,56,33.27,17.12
13.25,-85.75,2017,56,34.11,16.72
13.25,-85.25,2017,56,34.58,17.45
13.25,-84.75,2017,56,35.56,19.31
13.25,-84.25,2017,56,35.96,21.54
13.75,-86.25,2017,56,33.34,17.27
13.75,-85.75,2017,56,34.07,17.2
13.75,-85.25,2017,56,33.58,17.7
13.75,-84.75,2017,56,33.65,18.93
13.75,-84.25,2017,56,33.78,20.62
14.25,-86.25,2017,56,33.35,18.13
14.25,-85.75,2017,56,33.7,18.74
14.25,-85.25,2017,56,32.11,18.64
14.25,-84.75,2017,56,30.84,18.98
14.25,-84.25,2017,56,30.45,20.13
14.75,-86.25,2017,56,32.49,18.03
14.75,-85.75,2017,56,32.58,19.01
14.75,-85.25,2017,56,31.13,19.29
14.75,-84.75,2017,56,29.81,19.71
14.75,-84.25,2017,56,29.46,20.61
12.75,-86.25,2017,57,33.55,20.72
12.75,-85.75,2017,57,32.49,19.8
12.75,-85.25,2017,57,32.42,20.38
12.75,-84.75,2017,57,33.24,21.69
12.75,-84.25,2017,57,33.47,22.95
13.25,-86.25,2017,57,31.9,19.09
13.25,-85.75,2017,57,31.35,19.43
13.25,-85.25,2017,57,32.16,20.66
13.25,-84.75,2017,57,33.27,21.93
13.25,-84.25,2017,57,33.52,22.79
13.75,-86.25,2017,57,31.66,19.5
13.75,-85.75,2017,57,31.46,20.18
13.75,-85.25,2017,57,31.24,20.65
13.75,-84.75,2017,57,31.47,21.18
13.75,-84.25,2017,57,31.65,21.83
14.25,-86.25,2017,57,32.05,19.96
14.25,-85.75,2017,57,31.79,20.69
14.25,-85.25,2017,57,30.52,20.79
14.25,-84.75,2017,57,29.69,20.89
14.25,-84.25,2017,57,29.53,21.33
14.75,-86.25,2017,57,31.62,19.15
14.75,-85.75,2017,57,31.26,20.05
14.75,-85.25,2017,57,29.99,20.88
14.75,-84.75,2017,57,29.14,21.26
14.75,-84.25,2017,57,29,21.56
12.75,-86.25,2017,58,33.24,19.81
12.75,-85.75,2017,58,31.79,19.81
12.75,-85.25,2017,58,31.7,20.29
12.75,-84.75,2017,58,32.36,21.04
12.75,-84.25,2017,58,32.44,22.08
13.25,-86.25,2017,58,31.32,17.97
13.25,-85.75,2017,58,30.41,18.95
13.25,-85.25,2017,58,31.23,19.98
13.25,-84.75,2017,58,32.37,21.01
13.25,-84.25,2017,58,32.45,22.06
13.75,-86.25,2017,58,30.74,17.9
13.75,-85.75,2017,58,30.24,18.97
13.75,-85.25,2017,58,29.96,19.64
13.75,-84.75,2017,58,30.31,20.29
13.75,-84.25,2017,58,30.62,21.2
14.25,-86.25,2017,58,30.53,18.46
14.25,-85.75,2017,58,30.28,19.42
14.25,-85.25,2017,58,29.12,19.46
14.25,-84.75,2017,58,28.47,19.67
14.25,-84.25,2017,58,28.47,20.67
14.75,-86.25,2017,58,30,18.41
14.75,-85.75,2017,58,29.53,19.12
14.75,-85.25,2017,58,28.57,19.52
14.75,-84.75,2017,58,27.98,19.99
14.75,-84.25,2017,58,27.99,20.82
12.75,-86.25,2017,59,33.39,20.02
12.75,-85.75,2017,59,32.14,19.74
12.75,-85.25,2017,59,31.85,20.19
12.75,-84.75,2017,59,32.29,21.14
12.75,-84.25,2017,59,32.28,22.43
13.25,-86.25,2017,59,31.34,18.02
13.25,-85.75,2017,59,30.6,18.72
13.25,-85.25,2017,59,31.22,19.75
13.25,-84.75,2017,59,32.19,20.93
13.25,-84.25,2017,59,32.26,22.15
13.75,-86.25,2017,59,30.66,17.73
13.75,-85.75,2017,59,30.21,18.65
13.75,-85.25,2017,59,29.96,19.28
13.75,-84.75,2017,59,30.22,20.12
13.75,-84.25,2017,59,30.48,21.23
14.25,-86.25,2017,59,30.31,17.68
14.25,-85.75,2017,59,30,18.67
14.25,-85.25,2017,59,29.09,19.21
14.25,-84.75,2017,59,28.44,19.49
14.25,-84.25,2017,59,28.44,20.52
14.75,-86.25,2017,59,29.69,16.41
14.75,-85.75,2017,59,29.06,17.58
14.75,-85.25,2017,59,28.3,18.85
14.75,-84.75,2017,59,27.86,19.73
14.75,-84.25,2017,59,27.97,20.57
12.75,-86.25,2017,60,33.13,21.14
12.75,-85.75,2017,60,31.69,20.63
12.75,-85.25,2017,60,31.71,21.1
12.75,-84.75,2017,60,32.43,21.92
12.75,-84.25,2017,60,32.51,22.94
13.25,-86.25,2017,60,31.24,18.95
13.25,-85.75,2017,60,30.28,19.51
13.25,-85.25,2017,60,31.09,20.56
13.25,-84.75,2017,60,32.16,21.62
13.25,-84.25,2017,60,32.24,22.62
13.75,-86.25,2017,60,30.74,18.5
13.75,-85.75,2017,60,30.08,19.34
13.75,-85.25,2017,60,29.99,20.15
13.75,-84.75,2017,60,30.39,21.01
13.75,-84.25,2017,60,30.76,22.03
14.25,-86.25,2017,60,30.61,18.47
14.25,-85.75,2017,60,30.13,19.38
14.25,-85.25,2017,60,29.39,20.02
14.25,-84.75,2017,60,29.06,20.75
14.25,-84.25,2017,60,29.15,21.74
14.75,-86.25,2017,60,30.1,17.82
14.75,-85.75,2017,60,29.47,18.77
14.75,-85.25,2017,60,28.9,19.74
14.75,-84.75,2017,60,28.66,20.79
14.75,-84.25,2017,60,28.69,21.58
12.75,-86.25,2017,61,33.31,19.87
12.75,-85.75,2017,61,31.78,19.75
12.75,-85.25,2017,61,31.64,20.06
12.75,-84.75,2017,61,32.11,20.95
12.75,-84.25,2017,61,32.03,22.23
13.25,-86.25,2017,61,31.38,17.92
13.25,-85.75,2017,61,30.43,18.81
13.25,-85.25,2017,61,30.99,19.59
13.25,-84.75,2017,61,31.89,20.71
13.25,-84.25,2017,61,31.93,22.06
13.75,-86.25,2017,61,30.82,17.74
13.75,-85.75,2017,61,30.21,18.9
13.75,-85.25,2017,61,29.79,19.34
13.75,-84.75,2017,61,30.05,20.01
13.75,-84.25,2017,61,30.31,21.18
14.25,-86.25,2017,61,30.83,18.01
14.25,-85.75,2017,61,30.28,19.03
14.25,-85.25,2017,61,29.16,19.41
14.25,-84.75,2017,61,28.57,19.63
14.25,-84.25,2017,61,28.45,20.26
14.75,-86.25,2017,61,30.36,17.26
14.75,-85.75,2017,61,29.54,18.11
14.75,-85.25,2017,61,28.62,19.15
14.75,-84.75,2017,61,28.21,19.7
14.75,-84.25,2017,61,28.18,20.1
12.75,-86.25,2017,62,32.68,20.79
12.75,-85.75,2017,62,31.28,20.2
12.75,-85.25,2017,62,31.18,20.59
12.75,-84.75,2017,62,31.78,21.54
12.75,-84.25,2017,62,31.83,22.77
13.25,-86.25,2017,62,30.38,18.66
13.25,-85.75,2017,62,29.66,19.17
13.25,-85.25,2017,62,30.36,20.27
13.25,-84.75,2017,62,31.37,21.44
13.25,-84.25,2017,62,31.52,22.51
13.75,-86.25,2017,62,29.44,18.06
13.75,-85.75,2017,62,29.05,19
13.75,-85.25,2017,62,28.99,20.05
13.75,-84.75,2017,62,29.51,20.93
13.75,-84.25,2017,62,29.95,21.97
14.25,-86.25,2017,62,29.01,17.85
14.25,-85.75,2017,62,28.81,18.99
14.25,-85.25,2017,62,28.27,20.04
14.25,-84.75,2017,62,28.07,20.52
14.25,-84.25,2017,62,28.23,21.38
14.75,-86.25,2017,62,28.07,17.33
14.75,-85.75,2017,62,27.82,18.38
14.75,-85.25,2017,62,27.61,19.71
14.75,-84.75,2017,62,27.57,20.67
14.75,-84.25,2017,62,27.84,21.74
12.75,-86.25,2017,63,32.59,20.23
12.75,-85.75,2017,63,31.2,19.41
12.75,-85.25,2017,63,31.3,19.67
12.75,-84.75,2017,63,32.04,20.97
12.75,-84.25,2017,63,32.13,22.82
13.25,-86.25,2017,63,30.54,17.82
13.25,-85.75,2017,63,29.72,18.19
13.25,-85.25,2017,63,30.51,19.29
13.25,-84.75,2017,63,31.62,20.62
13.25,-84.25,2017,63,31.79,21.98
13.75,-86.25,2017,63,29.86,17.23
13.75,-85.75,2017,63,29.34,18.03
13.75,-85.25,2017,63,29.06,18.92
13.75,-84.75,2017,63,29.36,19.78
13.75,-84.25,2017,63,29.81,20.85
14.25,-86.25,2017,63,29.71,16.85
14.25,-85.75,2017,63,29.36,17.87
14.25,-85.25,2017,63,28.41,18.6
14.25,-84.75,2017,63,27.85,19.22
14.25,-84.25,2017,63,27.95,20.2
14.75,-86.25,2017,63,28.75,16.07
14.75,-85.75,2017,63,28.34,17.11
14.75,-85.25,2017,63,27.83,18.17
14.75,-84.75,2017,63,27.63,19.28
14.75,-84.25,2017,63,27.8,20.55
12.75,-86.25,2017,64,32.63,20.14
12.75,-85.75,2017,64,31.35,19.78
12.75,-85.25,2017,64,31.45,20.23
12.75,-84.75,2017,64,32.06,21.4
12.75,-84.25,2017,64,31.99,22.78
13.25,-86.25,2017,64,30.6,17.97
13.25,-85.75,2017,64,29.85,18.6
13.25,-85.25,2017,64,30.65,19.58
13.25,-84.75,2017,64,31.68,20.91
13.25,-84.25,2017,64,31.76,22.24
13.75,-86.25,2017,64,29.93,17.43
13.75,-85.75,2017,64,29.44,18.31
13.75,-85.25,2017,64,29.21,19.07
13.75,-84.75,2017,64,29.5,19.94
13.75,-84.25,2017,64,29.86,21.02
14.25,-86.25,2017,64,29.8,17.21
14.25,-85.75,2017,64,29.37,18.27
14.25,-85.25,2017,64,28.42,18.86
14.25,-84.75,2017,64,27.88,19.44
14.25,-84.25,2017,64,28.01,20.38
14.75,-86.25,2017,64,28.98,16.8
14.75,-85.75,2017,64,28.48,17.7
14.75,-85.25,2017,64,27.79,18.52
14.75,-84.75,2017,64,27.41,19.62
14.75,-84.25,2017,64,27.55,20.99
12.75,-86.25,2017,65,33.48,20.29
12.75,-85.75,2017,65,32.15,19.69
12.75,-85.25,2017,65,32.18,20.16
12.75,-84.75,2017,65,32.64,21.18
12.75,-84.25,2017,65,32.37,22.37
13.25,-86.25,2017,65,31.49,18.22
13.25,-85.75,2017,65,30.66,18.6
13.25,-85.25,2017,65,31.33,19.66
13.25,-84.75,2017,65,32.34,21.01
13.25,-84.25,2017,65,32.4,22.25
13.75,-86.25,2017,65,30.88,17.84
13.75,-85.75,2017,65,30.36,18.55
13.75,-85.25,2017,65,30.01,19.36
13.75,-84.75,2017,65,30.29,20.4
13.75,-84.25,2017,65,30.65,21.61
14.25,-86.25,2017,65,30.74,17.74
14.25,-85.75,2017,65,30.42,18.57
14.25,-85.25,2017,65,29.54,19.27
14.25,-84.75,2017,65,28.88,20.08
14.25,-84.25,2017,65,28.84,21.12
14.75,-86.25,2017,65,29.99,17.23
14.75,-85.75,2017,65,29.54,17.98
14.75,-85.25,2017,65,28.89,18.84
14.75,-84.75,2017,65,28.41,19.98
14.75,-84.25,2017,65,28.38,21.26
12.75,-86.25,2017,66,32.66,20.64
12.75,-85.75,2017,66,31.17,20.1
12.75,-85.25,2017,66,31.25,20.51
12.75,-84.75,2017,66,31.95,21.43
12.75,-84.25,2017,66,31.98,22.58
13.25,-86.25,2017,66,30.5,18.28
13.25,-85.75,2017,66,29.48,18.75
13.25,-85.25,2017,66,30.28,19.78
13.25,-84.75,2017,66,31.36,20.92
13.25,-84.25,2017,66,31.49,22.03
13.75,-86.25,2017,66,29.8,17.73
13.75,-85.75,2017,66,29.17,18.57
13.75,-85.25,2017,66,29.18,19.39
13.75,-84.75,2017,66,29.65,20.39
13.75,-84.25,2017,66,30.04,21.58
14.25,-86.25,2017,66,29.45,17.75
14.25,-85.75,2017,66,29.15,18.81
14.25,-85.25,2017,66,28.66,19.5
14.25,-84.75,2017,66,28.4,20.31
14.25,-84.25,2017,66,28.46,21.32
14.75,-86.25,2017,66,28.84,17.36
14.75,-85.75,2017,66,28.45,18.41
14.75,-85.25,2017,66,28.09,19.46
14.75,-84.75,2017,66,27.95,20.54
14.75,-84.25,2017,66,28.05,21.47
12.75,-86.25,2017,67,32.65,20.54
12.75,-85.75,2017,67,31.47,20.44
12.75,-85.25,2017,67,31.72,21.16
12.75,-84.75,2017,67,32.44,22.12
12.75,-84.25,2017,67,32.43,23.17
13.25,-86.25,2017,67,30.63,18.72
13.25,-85.75,2017,67,29.92,19.42
13.25,-85.25,2017,67,30.91,20.52
13.25,-84.75,2017,67,32.1,21.64
13.25,-84.25,2017,67,32.23,22.48
13.75,-86.25,2017,67,30.05,18.36
13.75,-85.75,2017,67,29.59,19.29
13.75,-85.25,2017,67,29.71,20.11
13.75,-84.75,2017,67,30.34,20.99
13.75,-84.25,2017,67,30.83,21.84
14.25,-86.25,2017,67,29.92,18.25
14.25,-85.75,2017,67,29.63,19.33
14.25,-85.25,2017,67,29.11,20.05
14.25,-84.75,2017,67,28.92,20.85
14.25,-84.25,2017,67,29.11,21.85
14.75,-86.25,2017,67,29.25,17.75
14.75,-85.75,2017,67,28.82,18.75
14.75,-85.25,2017,67,28.51,19.76
14.75,-84.75,2017,67,28.45,20.87
14.75,-84.25,2017,67,28.57,22.03
12.75,-86.25,2017,68,33.75,21.42
12.75,-85.75,2017,68,32.05,20.69
12.75,-85.25,2017,68,31.62,21.2
12.75,-84.75,2017,68,31.88,22.28
12.75,-84.25,2017,68,31.82,23.4
13.25,-86.25,2017,68,31.72,19.05
13.25,-85.75,2017,68,30.77,19.44
13.25,-85.25,2017,68,30.61,20.64
13.25,-84.75,2017,68,31.08,21.96
13.25,-84.25,2017,68,31.08,23.04
13.75,-86.25,2017,68,30.72,18.37
13.75,-85.75,2017,68,29.97,19.2
13.75,-85.25,2017,68,29.51,20.22
13.75,-84.75,2017,68,29.36,21.31
13.75,-84.25,2017,68,29.34,22.36
14.25,-86.25,2017,68,30.1,18.11
14.25,-85.75,2017,68,29.4,19.13
14.25,-85.25,2017,68,28.74,20.08
14.25,-84.75,2017,68,28.11,20.98
14.25,-84.25,2017,68,27.72,21.93
14.75,-86.25,2017,68,29.01,17.59
14.75,-85.75,2017,68,28.32,18.52
14.75,-85.25,2017,68,27.93,19.75
14.75,-84.75,2017,68,27.8,20.97
14.75,-84.25,2017,68,27.68,22.03
12.75,-86.25,2017,69,33.65,21.3
12.75,-85.75,2017,69,32.29,20.63
12.75,-85.25,2017,69,32.3,20.83
12.75,-84.75,2017,69,32.78,21.6
12.75,-84.25,2017,69,32.51,22.71
13.25,-86.25,2017,69,31.62,18.93
13.25,-85.75,2017,69,30.82,19.35
13.25,-85.25,2017,69,31.52,20.15
13.25,-84.75,2017,69,32.37,21.11
13.25,-84.25,2017,69,32.17,22.15
13.75,-86.25,2017,69,31,18.25
13.75,-85.75,2017,69,30.48,18.99
13.75,-85.25,2017,69,30.24,19.72
13.75,-84.75,2017,69,30.45,20.52
13.75,-84.25,2017,69,30.56,21.5
14.25,-86.25,2017,69,30.72,18.04
14.25,-85.75,2017,69,30.38,18.85
14.25,-85.25,2017,69,29.55,19.53
14.25,-84.75,2017,69,28.99,20.34
14.25,-84.25,2017,69,28.88,21.35
14.75,-86.25,2017,69,29.8,17.45
14.75,-85.75,2017,69,29.32,18.13
14.75,-85.25,2017,69,28.8,19.15
14.75,-84.75,2017,69,28.45,20.3
14.75,-84.25,2017,69,28.46,21.39
12.75,-86.25,2017,70,34.33,20.83
12.75,-85.75,2017,70,32.72,20.31
12.75,-85.25,2017,70,32.68,20.46
12.75,-84.75,2017,70,33.27,21.38
12.75,-84.25,2017,70,33.14,22.71
13.25,-86.25,2017,70,32.55,19.01
13.25,-85.75,2017,70,31.42,19.51
13.25,-85.25,2017,70,32.04,20.07
13.25,-84.75,2017,70,32.95,21.05
13.25,-84.25,2017,70,32.83,22.32
13.75,-86.25,2017,70,31.82,18.63
13.75,-85.75,2017,70,31.18,19.41
13.75,-85.25,2017,70,30.82,19.99
13.75,-84.75,2017,70,30.99,20.72
13.75,-84.25,2017,70,31.12,21.7
14.25,-86.25,2017,70,31.31,18.58
14.25,-85.75,2017,70,31.03,19.42
14.25,-85.25,2017,70,30.11,20.05
14.25,-84.75,2017,70,29.41,20.63
14.25,-84.25,2017,70,29.25,21.35
14.75,-86.25,2017,70,30.41,18.06
14.75,-85.75,2017,70,29.99,18.8
14.75,-85.25,2017,70,29.37,19.76
14.75,-84.75,2017,70,28.89,20.72
14.75,-84.25,2017,70,28.79,21.58
12.75,-86.25,2017,71,35.19,21.47
12.75,-85.75,2017,71,33.55,20.96
12.75,-85.25,2017,71,33.41,21.44
12.75,-84.75,2017,71,33.94,22.25
12.75,-84.25,2017,71,33.77,23.1
13.25,-86.25,2017,71,33.3,19.48
13.25,-85.75,2017,71,32.15,19.77
13.25,-85.25,2017,71,32.62,20.86
13.25,-84.75,2017,71,33.48,21.97
13.25,-84.25,2017,71,33.35,22.76
13.75,-86.25,2017,71,32.72,18.89
13.75,-85.75,2017,71,31.97,19.46
13.75,-85.25,2017,71,31.36,20.3
13.75,-84.75,2017,71,31.27,21.16
13.75,-84.25,2017,71,31.32,21.99
14.25,-86.25,2017,71,32.4,18.7
14.25,-85.75,2017,71,31.86,19.43
14.25,-85.25,2017,71,30.54,20.07
14.25,-84.75,2017,71,29.52,20.76
14.25,-84.25,2017,71,29.22,21.61
14.75,-86.25,2017,71,31.58,18.05
14.75,-85.75,2017,71,30.93,18.64
14.75,-85.25,2017,71,29.78,19.69
14.75,-84.75,2017,71,28.92,20.78
14.75,-84.25,2017,71,28.73,21.78
12.75,-86.25,2017,72,35.23,21.19
12.75,-85.75,2017,72,33.81,20.64
12.75,-85.25,2017,72,33.56,20.88
12.75,-84.75,2017,72,33.9,21.58
12.75,-84.25,2017,72,33.52,22.53
13.25,-86.25,2017,72,33.46,19.61
13.25,-85.75,2017,72,32.49,19.84
13.25,-85.25,2017,72,32.88,20.58
13.25,-84.75,2017,72,33.56,21.3
13.25,-84.25,2017,72,33.29,21.98
13.75,-86.25,2017,72,32.96,19.49
13.75,-85.75,2017,72,32.24,19.68
13.75,-85.25,2017,72,31.61,20.15
13.75,-84.75,2017,72,31.56,20.68
13.75,-84.25,2017,72,31.47,21.37
14.25,-86.25,2017,72,32.76,19.59
14.25,-85.75,2017,72,32.22,19.82
14.25,-85.25,2017,72,30.91,20.05
14.25,-84.75,2017,72,29.95,20.39
14.25,-84.25,2017,72,29.48,21.03
14.75,-86.25,2017,72,32.32,19.13
14.75,-85.75,2017,72,31.49,19.16
14.75,-85.25,2017,72,30.29,19.94
14.75,-84.75,2017,72,29.48,20.83
14.75,-84.25,2017,72,29.13,21.59
12.75,-86.25,2017,73,33.56,21.87
12.75,-85.75,2017,73,32.19,20.41
12.75,-85.25,2017,73,32.48,20.71
12.75,-84.75,2017,73,33.62,21.61
12.75,-84.25,2017,73,34,22.67
13.25,-86.25,2017,73,31.84,19.95
13.25,-85.75,2017,73,30.86,19.45
13.25,-85.25,2017,73,31.64,20.06
13.25,-84.75,2017,73,33.05,21.11
13.25,-84.25,2017,73,33.54,22.23
13.75,-86.25,2017,73,31.77,19.77
13.75,-85.75,2017,73,31.19,19.6
13.75,-85.25,2017,73,30.98,19.69
13.75,-84.75,2017,73,31.44,20.23
13.75,-84.25,2017,73,31.89,21.29
14.25,-86.25,2017,73,31.83,20.02
14.25,-85.75,2017,73,31.74,20.21
14.25,-85.25,2017,73,30.82,20
14.25,-84.75,2017,73,30.19,20
14.25,-84.25,2017,73,30.04,20.65
14.75,-86.25,2017,73,31.17,19.66
14.75,-85.75,2017,73,31.2,19.84
14.75,-85.25,2017,73,30.46,20.07
14.75,-84.75,2017,73,29.78,20.41
14.75,-84.25,2017,73,29.43,21.08
12.75,-86.25,2017,74,34.01,22.19
12.75,-85.75,2017,74,32.49,21.38
12.75,-85.25,2017,74,32.26,21.66
12.75,-84.75,2017,74,32.65,22.5
12.75,-84.25,2017,74,32.34,23.44
13.25,-86.25,2017,74,31.69,19.82
13.25,-85.75,2017,74,30.97,20.08
13.25,-85.25,2017,74,31.48,21.06
13.25,-84.75,2017,74,32.16,22.15
13.25,-84.25,2017,74,31.86,23.02
13.75,-86.25,2017,74,30.91,19.2
13.75,-85.75,2017,74,30.54,19.8
13.75,-85.25,2017,74,30.13,20.66
13.75,-84.75,2017,74,30.07,21.62
13.75,-84.25,2017,74,30,22.5
